url,price,İlan Numarası,İlan Güncelleme Tarihi,Kategorisi,Net Metrekare,Oda Sayısı,Bulunduğu Kat,Isıtma Tipi,Krediye Uygunluk,Banyo Sayısı,İlan Oluşturma Tarihi,Türü,Tipi,Brüt Metrekare,Binanın Yaşı,Binanın Kat Sayısı,Kullanım Durumu,Site İçerisinde,Fiyat Durumu,Balkon Durumu,Banyo Metrekare,Yapı Durumu,Balkon Sayısı,Zemin Etüdü,Yatırıma Uygunluk,Tapu Durumu,Takas,WC Sayısı,Görüntülü Gezilebilir mi?,Yapı Tipi,Aidat,Balkon Tipi,Kira Getirisi,Balkon Metrekare,Eşya Durumu,İpotek Durumu,Salon Metrekare,WC Metrekare,Pafta,Ada,Parsel
https://www.emlakjet.com//ilan/tugradan-ikiz-kuleler-civari-21-yatirimlik-daire-14439093/,840.000 TL,14439093,23 Aralık 2023,Satılık,95 M2,2+1,4.Kat,Sobalı,Krediye Uygun,1,23 Aralık 2023,Konut,Daire,100 M2,21 Ve Üzeri,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/tugradan-besyol-mevkii-31-yatirimlik-daire-14439092/,1.449.000 TL,14439092,23 Aralık 2023,Satılık,120 M2,3+1,4.Kat,Jeotermal,Krediye Uygun,1,23 Aralık 2023,Konut,Daire,125 M2,21 Ve Üzeri,4,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/merkeze-yakin-sifir-31-14438700/,1.900.000 TL,14438700,23 Aralık 2023,Satılık,115 M2,3+1,2.Kat,Merkezi Doğalgaz,Krediye Uygun,2,23 Aralık 2023,Konut,Daire,120 M2,0 (Yeni),5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Bilinmiyor,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/medigun-civari-masrafsiz-31-14438698/,1.450.000 TL,14438698,23 Aralık 2023,Satılık,120 M2,2+1,Yüksek Giriş,Merkezi Doğalgaz,Krediye Uygun Değil,1,23 Aralık 2023,Konut,Daire,130 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Bilinmiyor,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/acil-satilik-13-yillik-sehitler-mah-31-125m-full-lux-arakat-14438646/,2.348.000 TL,14438646,23 Aralık 2023,Satılık,120 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,23 Aralık 2023,Konut,Daire,125 M2,11-15,5,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/emir-grup-dan-ataturk-mah-21-85m-full-lux-arakat-satilik-daire-14438645/,1.645.000 TL,14438645,23 Aralık 2023,Satılık,80 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,23 Aralık 2023,Konut,Daire,85 M2,3,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Bilinmiyor,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-yunusemre-kuyualan-da-21-bahceli-ful-esyali-satilik-daire-14438144/,1.875.000 TL,14438144,24 Aralık 2023,Satılık,85 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,92 M2,21 Ve Üzeri,5,Kiracı Oturuyor,Hayır,Genel Fiyat,Yok,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat Mülkiyeti,Yok,1,Evet,Betonarme,5 TL,Açık Balkon,14000 TL,40 M2,Eşyalı,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/istasyon-mah-balkonlu11-satilik-daire-14437908/,1.100.000 TL,14437908,22 Aralık 2023,Satılık,65 M2,1+1,2.Kat,Klimalı,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,70 M2,0 (Yeni),4,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,Sıfır,1,Var,Yatırıma Uygun,Kat İrtifakı,Yok,1,Evet,Betonarme,1 TL,Açık Balkon,10000 TL,40 M2,Eşyalı,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/cadde-gayrimenkulden-satilik-dublex-daire-14437820/,4.500.000 TL,14437820,22 Aralık 2023,Satılık,350 M2,5+1,Yüksek Giriş,Yerden Isıtma,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,360 M2,0 (Yeni),3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/nisancipasa-mah-de-21-asansorlu-masrafsiz-daire-firsati-14437785/,1.750.000 TL,14437785,24 Aralık 2023,Satılık,90 M2,2+1,5.Kat,Kombi Doğalgaz,Bilinmiyor,1,22 Aralık 2023,Konut,Daire,95 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,1,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-saruhanli-cengiz-topel-mah-full-ozellikli-11-satilik-daire-14437581/,1.200.000 TL,14437581,22 Aralık 2023,Satılık,55 M2,1+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,65 M2,0 (Yeni),3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-saruhanli-cengiz-topel-mah-full-ozellikli-21-satilik-daire-14437475/,1.750.000 TL,14437475,22 Aralık 2023,Satılık,95 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,105 M2,0 (Yeni),3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/agabey-gayrimenkul-den-selvilitepe-mahallesinde-satilik-daire-14437320/,1.249.000 TL,14437320,22 Aralık 2023,Satılık,110 M2,3+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,134 M2,21 Ve Üzeri,2,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/adnan-menderes-mahallesi-toki-3-31-120-m2-5-katlinin-1-kati-14437081/,3.100.000 TL,14437081,23 Aralık 2023,Satılık,120 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,125 M2,16-20,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Var,2,Hayır,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/2-anafartalar-mahallesi-31-90-m2-8-katlinin-yuksek-zemin-kati-14436833/,1.990.000 TL,14436833,23 Aralık 2023,Satılık,90 M2,3+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,2,22 Aralık 2023,Konut,Daire,100 M2,11-15,8,Kiracı Oturuyor,Evet,Genel Fiyat,Yok,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Var,2,Hayır,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/ada-gayrimenkul-den-manisa-alasehir-kurtulus-mahallesi-satilik-31-ebeveyn-banyolu-daire-14436702/,2.690.000 TL,14436702,22 Aralık 2023,Satılık,165 M2,3+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,2,22 Aralık 2023,Konut,Daire,180 M2,5-10,5,Boş,Evet,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat Mülkiyeti,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/peker-mahallesi-21-90-m2-5-katlinin-3-kati-14436607/,1.950.000 TL,14436607,23 Aralık 2023,Satılık,90 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,100 M2,21 Ve Üzeri,5,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Var,2,Hayır,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-sehzadeler-peker-mah-kafelere-yakin-31-ful-luks-tadilatli-firsat-14436509/,1.895.000 TL,14436509,24 Aralık 2023,Satılık,115 M2,3+1,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,120 M2,21 Ve Üzeri,5,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,1,Var,Yatırıma Uygun,Kat Mülkiyeti,Yok,1,Evet,Betonarme,5 TL,Açık Balkon,10000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/salihli-51-ozel-otoparkli-285-m2-dublex-daire-kurtulus-mah-14435996/,5.500.000 TL,14435996,22 Aralık 2023,Satılık,260 M2,5+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,22 Aralık 2023,Konut,Daire,285 M2,4,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/agabey-gayrimenkul-den-yildirim-mahallesinde-satilik-daire-14435975/,1.549.000 TL,14435975,22 Aralık 2023,Satılık,90 M2,2+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,100 M2,4,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-yunusemre-tevfikiye-mah-31-arakat-asansorlu-daire-14435828/,3.250.000 TL,14435828,23 Aralık 2023,Satılık,130 M2,3+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,2,22 Aralık 2023,Konut,Daire,140 M2,21 Ve Üzeri,6,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/emlak-center-dan-guzelyurt-mah-site-ici-11-ara-kat-14435725/,1.995.000 TL,14435725,22 Aralık 2023,Satılık,60 M2,1+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,65 M2,5-10,8,Boş,Evet,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-salihli-namikkemal-mah-satilik-31-genis-daire-14435656/,1.350.000 TL,14435656,22 Aralık 2023,Satılık,115 M2,3+1,3.Kat,Sobalı,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,120 M2,21 Ve Üzeri,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,3,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Hayır,Betonarme,1 TL,Açık Balkon,5000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/avukatlar-sokagi-satilik-bahceli-zemin-14435563/,1.080.000 TL,14435563,22 Aralık 2023,Satılık,90 M2,2+1,Düz Giriş (Zemin),Isıtma Yok,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,95 M2,16-20,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/salihli-kurtulus-mahallesinde-ara-kat-31-daire-14435512/,1.550.000 TL,14435512,22 Aralık 2023,Satılık,125 M2,3+1,3.Kat,Sobalı,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,135 M2,21 Ve Üzeri,4,Boş,Evet,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-salihli-aksoy-mah-kudret-demir-okluna-yakin-tren-yolu-cepheli-satilik-31-daire-14435507/,1.350.000 TL,14435507,22 Aralık 2023,Satılık,110 M2,3+1,Yüksek Giriş,Sobalı,Krediye Uygun,1,22 Aralık 2023,Konut,Daire,125 M2,21 Ve Üzeri,5,Kiracı Oturuyor,Evet,Genel Fiyat,Var,10 M2,İkinci El,3,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Hayır,Betonarme,1 TL,Açık Balkon,5000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/130-mt-tek-tabu-elektirik-su-mevcut-14434074/,370.000 TL,14434074,22 Aralık 2023,Satılık,128 M2,1 Oda,1.Kat,Isıtma Yok,Bilinmiyor,1,22 Aralık 2023,Konut,Daire,130 M2,0 (Yeni),1,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/goral-emlak-tan-manisa-akgedik-toki-1-etap-21-satilik-daire-14433957/,2.000.000 TL,14433957,23 Aralık 2023,Satılık,110 M2,2+1,Yüksek Giriş,Merkezi Doğalgaz,Krediye Uygun,2,22 Aralık 2023,Konut,Daire,120 M2,4,5,Mülk Sahibi Oturuyor,Evet,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/goral-emlak-tan-manisa-yunusemre-muradiye-mah-31satilik-daire-14433956/,2.900.000 TL,14433956,23 Aralık 2023,Satılık,145 M2,3+1,1.Kat,Kombi Doğalgaz,Krediye Uygun,2,22 Aralık 2023,Konut,Daire,150 M2,5-10,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/goral-emlak-tan-manisa-muradiye-mah-21-terasli-dubleks-14433954/,1.785.000 TL,14433954,23 Aralık 2023,Satılık,100 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,2,22 Aralık 2023,Konut,Daire,140 M2,4,4,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-yunusemre-tevfikiye-mh-sgk-civari-21-masrafsiz-balkonlu-giris-kat-14433145/,1.595.000 TL,14433145,24 Aralık 2023,Satılık,92 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,21 Aralık 2023,Konut,Daire,95 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat Mülkiyeti,Yok,2,Evet,Betonarme,5 TL,Açık Balkon,8500 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-sehzadeler-ibrahimcelebi-mh-karakoy-mevki-firsat-genis-31-ful-oz-14433084/,1.695.000 TL,14433084,24 Aralık 2023,Satılık,125 M2,3+1,5.Kat,Kombi Doğalgaz,Krediye Uygun,1,21 Aralık 2023,Konut,Daire,130 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat Mülkiyeti,Yok,2,Evet,Betonarme,5 TL,Açık Balkon,10000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-sehzadeler-alaybey-mh-ful-luks-tadilatli-bahceli-21-acik-mutfakli-14433006/,1.650.000 TL,14433006,24 Aralık 2023,Satılık,80 M2,2+1,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun,1,21 Aralık 2023,Konut,Daire,85 M2,21 Ve Üzeri,5,Boş,Hayır,Genel Fiyat,Yok,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat Mülkiyeti,Yok,1,Evet,Betonarme,5 TL,Açık Balkon,8500 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-akhisar-izmir-yoluna-yakin-efem-gayrimenkulden-satilik-14432899/,1.800.000 TL,14432899,21 Aralık 2023,Satılık,125 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,2,21 Aralık 2023,Konut,Daire,130 M2,5-10,3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-akhisar-izmir-yoluna-yakin-efem-gayrimenkulden-satilik-14432895/,1.800.000 TL,14432895,21 Aralık 2023,Satılık,125 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,2,21 Aralık 2023,Konut,Daire,130 M2,5-10,3,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Bilinmiyor,Kat İrtifakı,Var,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/sehir-degisikligi-nedeniyle-acil-satilik-14432557/,1.550.000 TL,14432557,23 Aralık 2023,Satılık,340 M2,4+1,Bahçe Dublex,Sobalı,Krediye Uygun Değil,2,21 Aralık 2023,Konut,Daire,345 M2,11-15,2,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,3,Var,Yatırıma Uygun,Arsa Tapulu,Var,2,Evet,Betonarme,1 TL,"Açık Balkon, Açık Teras",7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-muradiye-de-satilik-21-acik-mutfak-2-kat-fulluks-daire-1675-000-tl-14432288/,1.675.000 TL,14432288,22 Aralık 2023,Satılık,70 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,21 Aralık 2023,Konut,Daire,80 M2,5-10,5,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,1,Var,Yatırıma Uygun,Kat Mülkiyeti,Var,1,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,25 M2,10 M2,0,0,0
https://www.emlakjet.com//ilan/50-yil-mahallesi-21-90-m2-5-katlinin-2-kati-14432219/,1.675.000 TL,14432219,23 Aralık 2023,Satılık,90 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,21 Aralık 2023,Konut,Daire,100 M2,11-15,5,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Var,1,Hayır,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/aysu-konut-emlaktan-satilik-hurriyet-mahallesinde-31-13-yasinda-ara-kat-d-gazli-merkezi-konumda-14431614/,2.500.000 TL,14431614,24 Aralık 2023,Satılık,135 M2,3+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,21 Aralık 2023,Konut,Daire,145 M2,11-15,4,Kiracı Oturuyor,Hayır,Birim Fiyat,Var,7 M2,İkinci El,3,Yok,Yatırıma Uygun,Kat İrtifakı,Yok,1,Evet,Betonarme,100 TL,Açık Balkon,8500 TL,24 M2,Boş,Yok,23 M2,2 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-salihli-de-satilik-31-jeotermalli-daire-kurtulus-mah-14431327/,1.600.000 TL,14431327,21 Aralık 2023,Satılık,110 M2,3+1,2.Kat,Jeotermal,Krediye Uygun,1,21 Aralık 2023,Konut,Daire,125 M2,21 Ve Üzeri,5,Boş,Evet,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/doganay-gayrimenkul-yatirimlik-istasyonda-80-m2-11-14431110/,1.300.000 TL,14431110,21 Aralık 2023,Satılık,80 M2,1+1,3.Kat,Merkezi Doğalgaz,Bilinmiyor,1,21 Aralık 2023,Konut,Daire,85 M2,2,4,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-muradiye-de-kapali-mutfak-31-full-luks-satilik-daire-14431064/,2.390.000 TL,14431064,21 Aralık 2023,Satılık,135 M2,3+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,21 Aralık 2023,Konut,Daire,145 M2,4,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/manisa-muradiye-de-full-ozellikli-arakat-satilik-21-daire-14431057/,1.850.000 TL,14431057,21 Aralık 2023,Satılık,85 M2,2+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,21 Aralık 2023,Konut,Daire,95 M2,4,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/doganay-gayrimenkul-cuma-mahallesinde-dubleks-14430976/,2.300.000 TL,14430976,21 Aralık 2023,Satılık,150 M2,3+1,4.Kat,Isı Pompası,Bilinmiyor,2,21 Aralık 2023,Konut,Daire,180 M2,5-10,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/50-yil-mahallesi-21-110-m2-4-katlinin-3-kati-14430731/,1.895.000 TL,14430731,23 Aralık 2023,Satılık,110 M2,2+1,3.Kat,Kombi Doğalgaz,Krediye Uygun,1,21 Aralık 2023,Konut,Daire,120 M2,5-10,4,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Var,1,Hayır,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/hanedan-emlak-tan-yigitler-mah-de-satilik-mustakil-ev-14430674/,2.300.000 TL,14430674,21 Aralık 2023,Satılık,80 M2,2+1,3.Kat,Sobalı,Krediye Uygun,1,21 Aralık 2023,Konut,Müstakil Ev,163 M2,16-20,1,Mülk Sahibi Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Yok,2,Evet,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/muradiye-mahallesi-21-70-m2-4-katlinin-4-kati-14430604/,1.630.000 TL,14430604,23 Aralık 2023,Satılık,70 M2,2+1,4.Kat,Kombi Doğalgaz,Krediye Uygun,1,21 Aralık 2023,Konut,Daire,80 M2,4,4,Boş,Hayır,Genel Fiyat,Var,10 M2,İkinci El,2,Var,Yatırıma Uygun,Kat İrtifakı,Var,1,Hayır,Betonarme,1 TL,Açık Balkon,7000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
https://www.emlakjet.com//ilan/sm-gayrimenkul-den-satilik-ultra-luks-31-daire-sifir-masraf-14430058/,2.599.000 TL,14430058,21 Aralık 2023,Satılık,140 M2,3+1,2.Kat,Kombi Doğalgaz,Krediye Uygun,1,21 Aralık 2023,Konut,Daire,150 M2,5-10,5,Kiracı Oturuyor,Hayır,Genel Fiyat,Var,10 M2,İkinci El,1,Var,Yatırıma Uygun,Kat İrtifakı,Yok,1,Hayır,Betonarme,100 TL,Açık Balkon,12000 TL,40 M2,Boş,Yok,18 M2,10 M2,0,1384,19
